ID,Mouse Position (x/y),Current Time (ms)
11,(-284/199),43820
11,(-284/199),43960
11,(-284/199),44060
11,(-284/199),44180
11,(-284/199),44280
11,(-284/199),44480
11,(-284/199),44600
11,(-284/199),44740
11,(-284/199),44860
11,(-284/199),44960
11,(-284/199),45080
11,(-284/199),45180
11,(-284/199),45300
11,(-284/199),45480
11,(-284/199),45600
11,(-284/199),45700
11,(-284/199),45840
11,(-284/199),45960
11,(-284/199),46080
11,(-284/199),46220
11,(478/2022),46360

