ID,Mouse Position (x/y),Current Time (ms)
11,(-436/1901),26960
11,(-436/1901),27100
11,(-436/1901),27220
11,(-436/1901),27340
11,(-436/1901),27460
11,(-436/1901),27580
11,(-436/1901),27700
11,(-436/1901),27820
11,(-436/1901),28000
11,(-436/1901),28120
11,(-436/1901),28260
11,(-436/1901),28380
11,(-436/1901),28500
11,(-436/1901),28660
11,(-436/1901),28780
11,(-436/1901),28980
11,(-436/1901),29100
11,(-436/1901),29240
11,(-436/1901),29340
11,(-436/1901),29460
11,(-436/1901),29600
11,(-436/1901),29720
11,(-436/1901),29840
11,(-436/1901),30040
11,(-436/1901),30160
11,(-436/1901),30280
11,(-436/1901),30420
11,(-436/1901),30540
11,(-436/1901),30700
11,(-436/1901),30820
11,(-436/1901),31000
11,(-436/1901),31140
11,(-436/1901),31260
11,(-436/1901),31360
11,(-436/1901),31480
11,(-436/1901),31580
11,(-436/1901),31700
11,(-436/1901),31800
11,(-436/1901),32000
11,(-436/1901),32140
11,(-436/1901),32260
11,(-436/1901),32380
11,(-436/1901),32500
11,(-436/1901),32620
11,(-436/1901),32760
11,(-436/1901),32880
11,(-436/1901),33060
11,(-436/1901),33180
11,(-436/1901),33320
11,(-436/1901),33420
11,(-436/1901),33540
11,(-436/1901),33640
11,(-436/1901),33760
11,(-436/1901),33880
11,(-436/1901),34060
11,(-436/1901),34180
11,(-436/1901),34320
11,(-436/1901),34440
11,(-436/1901),34540
11,(-436/1901),34640
11,(-436/1901),34780
11,(-436/1901),34880
11,(-436/1901),35060
11,(-436/1901),35200
11,(-436/1901),35320
11,(-436/1901),35440
11,(-436/1901),35540
11,(-436/1901),35700
11,(-436/1901),35840
11,(-436/1901),36160
11,(-436/1901),36300
11,(-436/1901),36400
11,(-436/1901),36520
11,(-436/1901),36680
11,(-436/1901),36820
11,(-436/1901),37020
11,(-436/1901),37140
11,(-436/1901),37260
11,(-436/1901),37360
11,(-436/1901),37480
11,(-436/1901),37620
11,(-436/1901),37720
11,(-436/1901),37860
11,(-436/1901),38060
11,(-436/1901),38200
11,(-436/1901),38300
11,(-436/1901),38420
11,(-436/1901),38540
11,(-436/1901),38640
11,(-436/1901),38760
11,(-436/1901),38880
11,(-436/1901),39080
11,(-436/1901),39200
11,(-436/1901),39320
11,(-436/1901),39440
11,(-436/1901),39560
11,(-436/1901),39700
11,(-436/1901),39840
11,(-436/1901),40020
11,(-436/1901),40160
11,(-436/1901),40260
11,(-436/1901),40380
11,(-436/1901),40520
11,(-436/1901),40620
11,(-436/1901),40740
11,(-436/1901),40860
11,(-436/1901),41040
11,(-436/1901),41160
11,(-436/1901),41260
11,(-436/1901),41380
11,(-436/1901),41480
11,(-436/1901),41600
11,(-436/1901),41720
11,(-436/1901),41860
11,(-436/1901),42080
11,(-436/1901),42200
11,(-436/1901),42320
11,(-436/1901),42440
11,(-436/1901),42580
11,(-436/1901),42720
11,(-436/1901),42860
11,(-436/1901),42980
11,(-436/1901),43180
11,(-436/1901),43300
11,(-436/1901),43420
11,(-436/1901),43540
11,(-436/1901),43660
11,(-436/1901),43780
11,(-436/1901),43900
11,(-436/1901),44040
11,(-436/1901),44160
11,(-436/1901),44360
11,(-436/1901),44500
11,(-436/1901),44620
11,(-436/1901),44740
11,(-436/1901),44880
11,(-436/1901),44980
11,(-436/1901),45100
11,(-436/1901),45220
11,(-436/1901),45340
11,(-436/1901),45440
11,(-436/1901),45560
11,(-436/1901),45660
11,(-436/1901),45780
11,(-436/1901),45880
11,(-436/1901),46120
11,(-436/1901),46220
11,(-436/1901),46360
11,(-436/1901),46480
11,(-436/1901),46620
11,(-436/1901),46720
11,(-436/1901),46840
11,(-436/1901),46980
11,(-436/1901),47140
11,(-436/1901),47300
11,(-436/1901),47400
11,(-436/1901),47520
11,(-436/1901),47640
11,(-436/1901),47760
11,(-436/1901),47860
11,(-436/1901),47980
11,(-436/1901),48160
11,(-436/1901),48300
11,(-436/1901),48440
11,(-436/1901),48580
11,(-436/1901),48700
11,(-436/1901),48840
11,(-436/1901),48980
11,(-436/1901),49200
11,(-436/1901),49320
11,(-436/1901),49460
11,(-436/1901),49580
11,(-436/1901),49700
11,(-436/1901),49800
11,(-436/1901),49920
11,(-436/1901),50020
11,(-436/1901),50180
11,(-436/1901),50300
11,(-436/1901),50440
11,(-436/1901),50580
11,(-436/1901),50700
11,(-436/1901),50860
11,(-436/1901),50980
11,(-436/1901),51080
11,(-436/1901),51200
11,(-436/1901),51340
11,(-436/1901),51480
11,(-436/1901),51600
11,(-436/1901),51720
11,(-436/1901),51840
11,(-436/1901),51960
11,(-436/1901),52120
11,(-436/1901),52240
11,(-436/1901),52360
11,(-436/1901),52460
11,(-436/1901),52600
11,(-436/1901),52700
11,(-436/1901),52820
11,(-436/1901),52940
11,(-436/1901),53120
11,(-436/1901),53260
11,(-436/1901),53380
11,(-436/1901),53500
11,(-436/1901),53620
11,(-436/1901),53800
11,(-436/1901),53940
11,(-436/1901),54140
11,(-436/1901),54260
11,(-436/1901),54400
11,(-436/1901),54500
11,(-436/1901),54640
11,(-436/1901),54800
11,(-436/1901),54920
11,(-436/1901),55160
11,(-436/1901),55280
11,(-436/1901),55380
11,(-436/1901),55520
11,(-436/1901),55680
11,(-436/1901),55800
11,(-436/1901),55940
11,(-436/1901),56060
11,(-436/1901),56240
11,(-436/1901),56380
11,(-436/1901),56500
11,(-436/1901),56600
11,(-436/1901),56700
11,(-436/1901),56820
11,(-436/1901),56940
11,(-436/1901),57040
11,(-436/1901),57240
11,(-436/1901),57360
11,(-436/1901),57460
11,(-436/1901),57600
11,(-436/1901),57700
11,(-436/1901),57840
11,(-436/1901),57960
11,(-436/1901),58080
11,(-436/1901),58240
11,(-436/1901),58380
11,(-436/1901),58500
11,(-436/1901),58640
11,(-436/1901),58760
11,(-436/1901),58920
11,(-436/1901),59060
11,(-436/1901),59260
11,(-436/1901),59400
11,(-436/1901),59520
11,(-436/1901),59640
11,(-436/1901),59760
11,(-436/1901),59880
11,(-436/1901),60020
11,(-436/1901),60160
11,(-436/1901),60300
11,(-436/1901),60440
11,(-436/1901),60540
11,(-436/1901),60680
11,(-436/1901),60840
11,(-436/1901),60940
11,(-436/1901),61140
11,(-436/1901),61280
11,(-436/1901),61380
11,(-436/1901),61500
11,(-436/1901),61640
11,(-436/1901),61760
11,(-436/1901),61900
11,(-436/1901),62020
11,(-436/1901),62200
11,(-436/1901),62340
11,(-436/1901),62440
11,(-436/1901),62560
11,(-436/1901),62680
11,(-436/1901),62860
11,(-436/1901),62980
11,(-436/1901),63200
11,(-436/1901),63340
11,(-436/1901),63460
11,(-436/1901),63580
11,(-436/1901),63700
11,(-436/1901),63800
11,(-436/1901),63920
11,(-436/1901),64040
11,(-436/1901),64200
11,(-436/1901),64340
11,(-436/1901),64460
11,(-436/1901),64560
11,(-436/1901),64700
11,(-436/1901),64800
11,(-436/1901),64940
11,(-436/1901),65060
11,(-436/1901),65240
11,(-436/1901),65360
11,(-436/1901),65500
11,(-436/1901),65600
11,(-436/1901),65700
11,(-436/1901),65840
11,(-436/1901),65960
11,(-436/1901),66100
11,(-436/1901),66280
11,(-436/1901),66420
11,(-436/1901),66560
11,(-436/1901),66680
11,(-436/1901),66780
11,(-436/1901),66939.99
11,(-436/1901),67060
11,(-436/1901),67159.99
11,(-436/1901),67299.99
11,(-436/1901),67439.99
11,(-436/1901),67560
11,(-436/1901),67680
11,(-436/1901),67799.99
11,(-436/1901),67920
11,(-436/1901),68020
11,(-436/1901),68140
11,(-436/1901),68340
11,(-436/1901),68460
11,(-436/1901),68600
11,(-436/1901),68740
11,(-436/1901),68900
11,(-436/1901),69000
11,(-436/1901),69140
11,(-436/1901),69320
11,(-436/1901),69460
11,(-436/1901),69560
11,(-436/1901),69680
11,(-436/1901),69860
11,(-436/1901),70020
11,(-436/1901),70200
11,(-436/1901),70299.99
11,(-436/1901),70420
11,(-436/1901),70540
11,(-436/1901),70680
11,(-436/1901),70799.99
11,(-436/1901),70920
11,(-436/1901),71040
11,(-436/1901),71240
11,(-436/1901),71380
11,(-436/1901),71500
11,(-436/1901),71640
11,(-436/1901),71760
11,(-436/1901),71960
11,(-436/1901),72080
11,(-436/1901),72280
11,(-436/1901),72420
11,(-436/1901),72540
11,(-436/1901),72680
11,(-436/1901),72799.99
11,(-436/1901),72960
11,(-436/1901),73080
11,(-436/1901),73280
11,(-436/1901),73420
11,(-436/1901),73520
11,(-436/1901),73640
11,(-436/1901),73760
11,(-436/1901),73880
11,(-436/1901),74000
11,(-436/1901),74140
11,(-436/1901),74320
11,(-436/1901),74420
11,(-436/1901),74540
11,(-436/1901),74640
11,(-436/1901),74760
11,(-436/1901),74900
11,(-436/1901),75040
11,(-436/1901),75159.99
11,(-436/1901),75380
11,(-436/1901),75500
11,(-436/1901),75640
11,(-436/1901),75799.99
11,(-436/1901),76140
11,(-436/1901),76259.99
11,(-436/1901),76380
11,(-436/1901),76540
11,(-436/1901),76659.99
11,(-436/1901),76780
11,(-436/1901),76900
11,(-436/1901),77020
11,(-436/1901),77140
11,(-436/1901),77259.99
11,(-436/1901),77380
11,(-436/1901),77479.99
11,(-436/1901),77619.99
11,(-436/1901),77799.99
11,(-436/1901),77900
11,(-436/1901),78119.99
11,(-436/1901),78220
11,(-436/1901),78360
11,(-436/1901),78460
11,(-436/1901),78580
11,(-436/1901),78700
11,(-436/1901),78820
11,(-436/1901),78939.99
11,(-436/1901),79060
11,(-436/1901),79180
11,(-436/1901),79340
11,(-436/1901),79460
11,(-436/1901),79580
11,(-436/1901),79680
11,(-436/1901),79799.99
11,(-436/1901),79920
11,(-436/1901),80040
11,(-436/1901),80159.99
11,(-436/1901),80320
11,(-436/1901),80439.99
11,(-436/1901),80540
11,(-436/1901),80680
11,(-436/1901),80799.99
11,(-436/1901),80920
11,(-436/1901),81020
11,(-436/1901),81140
11,(-436/1901),81320
11,(-436/1901),81420
11,(-436/1901),81540
11,(-436/1901),81659.99
11,(-436/1901),81780
11,(-436/1901),81900
11,(-436/1901),82000
11,(-436/1901),82119.99
11,(-436/1901),82380
11,(-436/1901),82560
11,(-436/1901),82680
11,(-436/1901),82799.99
11,(-436/1901),82939.99
11,(-436/1901),83080
11,(-436/1901),83280
11,(-436/1901),83380
11,(-436/1901),83500
11,(-436/1901),83619.99
11,(-436/1901),83740
11,(-436/1901),83860
11,(-436/1901),83979.99
11,(-436/1901),84100
11,(-436/1901),84259.99
11,(-436/1901),84360
11,(-436/1901),84479.99
11,(-436/1901),84580
11,(-436/1901),84700
11,(-436/1901),84799.99
11,(-436/1901),84920
11,(-436/1901),85040
11,(-436/1901),85159.99
11,(-436/1901),85280
11,(-436/1901),85380
11,(-436/1901),85500
11,(-436/1901),85600
11,(-436/1901),85720
11,(-436/1901),85840
11,(-436/1901),86020
11,(-436/1901),86119.99
11,(-436/1901),86240
11,(-436/1901),86380
11,(-436/1901),86500
11,(-436/1901),86600
11,(-436/1901),86720
11,(-436/1901),86840
11,(-436/1901),86960
11,(-436/1901),87080
11,(-436/1901),87200
11,(-436/1901),87360
11,(-436/1901),87479.99
11,(-436/1901),87600
11,(-436/1901),87759.99
11,(-436/1901),87860
11,(-436/1901),88000
11,(-436/1901),88100
11,(-436/1901),88240
11,(-436/1901),88400
11,(-436/1901),88500
11,(-436/1901),88619.99
11,(-436/1901),88740
11,(-436/1901),88840
11,(-436/1901),88960
11,(-436/1901),89079.99
11,(-436/1901),89200
11,(-436/1901),89380
11,(-436/1901),89500
11,(-436/1901),89600
11,(-436/1901),89720
11,(-436/1901),89820
11,(-436/1901),89920
11,(-436/1901),90040
11,(-436/1901),90159.99
11,(-436/1901),90299.99
11,(-436/1901),90420
11,(-436/1901),90520
11,(-436/1901),90640
11,(-436/1901),90759.99
11,(-436/1901),90880
11,(-436/1901),90979.99
11,(-436/1901),91119.99
11,(-436/1901),91220
11,(-436/1901),91340
11,(-436/1901),91460
11,(-436/1901),91579.99
11,(-436/1901),91720
11,(-436/1901),91840
11,(-436/1901),91960
11,(-436/1901),92079.99
11,(-436/1901),92200
11,(-436/1901),92360
11,(-436/1901),92479.99
11,(-436/1901),92579.99
11,(-436/1901),92720
11,(-436/1901),92840
11,(-436/1901),92960
11,(-436/1901),93100
11,(-436/1901),93240
11,(-436/1901),93400
11,(-436/1901),93520
11,(-436/1901),93640
11,(-436/1901),93759.99
11,(-436/1901),93880
11,(-436/1901),93979.99
11,(-436/1901),94140
11,(-436/1901),94259.99
11,(-436/1901),94479.99
11,(-436/1901),94600
11,(-436/1901),94700
11,(-436/1901),94840
11,(-436/1901),94960
11,(-436/1901),95100
11,(-436/1901),95240
11,(-436/1901),95420
11,(-436/1901),95520
11,(-436/1901),95640
11,(-436/1901),95759.99
11,(-436/1901),95880
11,(-436/1901),96000
11,(-436/1901),96119.99
11,(-436/1901),96240
11,(-436/1901),96400
11,(-436/1901),96540
11,(-436/1901),96659.99
11,(-436/1901),96780
11,(-436/1901),96880
11,(-436/1901),96979.99
11,(-436/1901),97140
11,(-436/1901),97259.99
11,(-436/1901),97460
11,(-436/1901),97560
11,(-436/1901),97700
11,(-436/1901),97799.99
11,(-436/1901),97939.99
11,(-436/1901),98060
11,(-436/1901),98159.99
11,(474/2014),98360
11,(474/2014),98460

