ID,Mouse Position (x/y),Current Time (ms)
11,(-397/1058),24360
11,(-397/1058),24480
11,(-397/1058),24620
11,(-397/1058),24740
11,(-397/1058),24840
11,(-397/1058),24960
11,(-397/1058),25080
11,(-397/1058),25400
11,(-397/1058),25560
11,(-397/1058),25700
11,(-397/1058),25820
11,(-397/1058),25940
11,(-397/1058),26060
11,(-397/1058),26200
11,(-397/1058),26540
11,(-397/1058),26780
11,(-416/1053),26900
11,(-525/1036),27020
11,(-696/1011),27200
11,(-723/998),27560
11,(-723/998),27660
11,(-723/998),27820
11,(-723/998),27960
11,(-723/998),28240
11,(-723/998),28420
11,(-723/998),28520
11,(-723/998),28680
11,(-723/998),28900
11,(-723/998),29040
11,(-723/998),29180
11,(-724/998),29520
11,(-724/998),29720
11,(-724/998),29820
11,(-724/998),29940
11,(-724/998),30060
11,(-725/988),30180
11,(-729/979),30380
11,(-734/979),30600
11,(-734/979),30720
11,(-734/979),30860
11,(-734/979),31080
11,(-734/979),31200
11,(-734/979),31320
11,(-734/979),31440
11,(-734/979),31560
11,(-734/979),31740
11,(-650/941),31880
11,(-618/924),32140
11,(-618/924),32260
11,(-618/924),32420
11,(-618/924),32540
11,(-618/924),32740
11,(-622/924),32900
11,(-627/925),33060
11,(-627/925),33160
11,(-627/925),33300
11,(-695/956),33420
11,(-720/986),33580
11,(-720/987),33700
11,(-720/987),34120
11,(-720/987),34240
11,(-720/987),34340
11,(-720/987),34460
11,(-673/979),34560
11,(-577/939),34720
11,(-577/939),34880
11,(-577/939),35120
11,(-577/939),35220
11,(-577/939),35340
11,(-577/939),35460
11,(-652/975),35640
11,(-657/976),35740
11,(-657/977),35840
11,(-657/977),36180
11,(-657/977),36300
11,(-657/977),36440
11,(-657/977),36560
11,(-659/977),36720
11,(-660/977),36820
11,(-662/977),36940
11,(-665/977),37200
11,(-665/977),37320
11,(-678/979),37460
11,(-731/991),37580
11,(-733/991),37700
11,(-733/991),37820
11,(-398/973),37980
11,(-291/947),38100
11,(-291/947),38260
11,(-291/947),38400
11,(-291/947),38500
11,(-291/947),38680
11,(-291/947),38800
11,(-291/947),38920
11,(-291/947),39060
11,(-291/947),39180
11,(-291/947),39280
11,(-291/947),39400
11,(-291/947),39520
11,(-291/947),39640
11,(-291/947),39740
11,(-291/947),39860
11,(-291/947),40060
11,(-291/947),40160
11,(-291/947),40260
11,(-291/947),40380
11,(-291/947),40480
11,(-291/947),40600
11,(-455/1073),40700
11,(-711/1224),40840
11,(-838/1341),41120
11,(-849/1349),41220
11,(-849/1349),41320
11,(-849/1349),41440
11,(-763/1311),41540
11,(-596/1224),41660
11,(-596/1224),41800
11,(-596/1224),41980
11,(-596/1224),42260
11,(-596/1224),42380
11,(-596/1224),42480
11,(-596/1224),42660
11,(-596/1224),42900
11,(-596/1224),43080
11,(-596/1224),43200
11,(-596/1211),43480
11,(-662/360),43620
11,(-735/221),43760
11,(-830/82),43880
11,(-869/35),44020
11,(-872/31),44140
11,(-873/31),44360
11,(-873/31),44520
11,(-785/196),44640
11,(-557/541),44760
11,(-557/541),44880
11,(-553/546),45220
11,(-553/546),45340
11,(-553/546),45440
11,(-553/546),45560
11,(-553/546),45680
11,(-553/546),45800
11,(-553/546),45920
11,(-553/546),46100
11,(-553/546),46360
11,(-553/546),46480
11,(-553/546),46640
11,(-553/546),46780
11,(-553/546),46920
11,(-553/546),47020
11,(-175/610),47360
11,(-169/607),47520
11,(-169/607),47640
11,(-169/607),47780
11,(-169/607),47920
11,(-169/607),48260
11,(814/668),48600
11,(814/668),48860
11,(812/698),48980
11,(812/700),49140
11,(812/700),49240
11,(812/691),49580
11,(894/464),49840
11,(917/443),49960
11,(944/417),50080
11,(945/417),50200
11,(945/433),50460
11,(982/661),50620
11,(985/681),50780
11,(988/694),50920
11,(969/621),51060
11,(923/481),51220
11,(912/433),51320
11,(908/410),51460
11,(908/410),51580
11,(908/410),51740
11,(886/509),51880
11,(848/664),52000
11,(837/673),52140
11,(812/703),52300
11,(830/697),52440
11,(1023/549),52560
11,(1084/503),52660
11,(1114/477),52800
11,(1134/461),52960
11,(1134/461),53080
11,(1134/461),53200
11,(1107/542),53340
11,(1051/649),53480
11,(1029/675),53620
11,(1022/677),53740
11,(1021/677),53860
11,(963/445),54080
11,(898/237),54220
11,(881/175),54340
11,(881/153),54460
11,(881/153),54560
11,(881/153),54680
11,(881/155),54800
11,(806/372),54920
11,(635/654),55180
11,(613/673),55300
11,(601/681),55420
11,(601/680),55520
11,(601/437),55640
11,(610/175),55780
11,(515/119),55920
11,(453/114),56040
11,(449/123),56140
11,(447/142),56260
11,(446/147),56380
11,(446/147),56520
11,(438/602),56720
11,(432/1870),56820
11,(408/1995),56940
11,(510/1982),57160
11,(504/1999),57260
11,(495/2007),57380
11,(494/2007),57500

