ID,Mouse Position (x/y),Current Time (ms)
1,(847/554),37740
1,(939/575),37860
1,(915/601),38000
1,(907/644),38140
1,(909/647),38240
1,(972/679),38360
1,(978/680),38480
1,(1116/484),38640
1,(1194/365),38760
1,(1195/364),38880
1,(1193/366),39000
1,(1179/385),39180
1,(1179/385),39280
1,(1179/385),39420
1,(1162/402),39540
1,(1153/410),39680
1,(1153/410),39800
1,(1153/410),39920
1,(1153/410),40060
1,(1153/410),40180
1,(1153/410),40300
1,(1153/410),40420
1,(1153/410),40540
1,(1153/410),40660
1,(1153/410),40800
1,(1153/410),40920
1,(1153/410),41020
1,(667/424),41160
1,(-144/243),41320
1,(-227/233),41420
1,(-260/237),41540
1,(-275/249),41680
1,(-277/254),41820
1,(-277/258),41940
1,(-277/259),42060
1,(-277/259),42200
1,(-277/259),42300
1,(-277/259),42420
1,(-277/259),42540
1,(-277/259),42640
1,(-277/259),42760
1,(-277/259),42900
1,(-277/259),43080
1,(-277/259),43200
1,(-277/259),43320
1,(-277/259),43440
1,(-277/259),43580
1,(-277/259),43720
1,(-277/259),43840
1,(-277/259),43960
1,(-277/259),44120
1,(-277/259),44260
1,(-277/259),44400
1,(-277/259),44500
1,(-277/259),44620
1,(-277/259),44780
1,(-277/259),44880
1,(-277/259),45020
1,(-277/259),45160
1,(-277/259),45260
1,(-277/259),45380
1,(-277/259),45500
1,(-277/259),45840
1,(-277/259),45960
1,(-574/50),46100
1,(-574/50),46360
1,(-574/51),46540
1,(-574/51),46760
1,(-574/51),46860
1,(-567/64),46980
1,(146/523),47260
1,(146/523),47400
1,(146/523),47500
1,(146/523),47600
1,(146/523),47720
1,(146/523),47840
1,(146/523),47960
1,(146/523),48060
1,(174/611),48180
1,(252/788),48280
1,(265/804),48400
1,(265/804),48500
1,(265/804),48620
1,(265/804),48740
1,(265/804),48860
1,(265/804),48980
1,(265/804),49080
1,(265/804),49200
1,(265/804),49340
1,(265/804),49460
1,(265/804),49580
1,(265/804),49720
1,(265/911),49840
1,(265/911),50100
1,(265/911),50220
1,(265/911),50360
1,(471/2017),50460
1,(471/2017),50560

