ID,Mouse Position (x/y),Current Time (ms)
1,(623/1083),167880
1,(623/1083),168020
1,(623/1083),168140
1,(623/1083),168340
1,(623/1083),168480
1,(623/1083),168580
1,(623/1083),168700
1,(623/1083),168820
1,(623/1083),168920
1,(623/1083),169060
1,(623/1083),169160
1,(623/1083),169380
1,(623/1083),169500
1,(623/1083),169620
1,(623/1083),169740
1,(623/1083),169860
1,(623/1083),170020
1,(623/1083),170120
1,(623/1083),170260
1,(623/1083),170480
1,(623/1083),170580
1,(623/1083),170720
1,(623/1083),170840
1,(623/1083),170940
1,(623/1083),171060
1,(623/1083),171180
1,(623/1083),171380
1,(623/1083),171480
1,(623/1083),171620
1,(623/1083),171740
1,(623/1083),171900
1,(623/1083),172000
1,(623/1083),172120
1,(623/1083),172300
1,(623/1083),172460
1,(623/1083),172580
1,(623/1083),172700
1,(623/1083),172800
1,(623/1083),172920
1,(623/1083),173040
1,(623/1083),173160
1,(623/1083),173340
1,(623/1083),173460
1,(623/1083),173580
1,(623/1083),173680
1,(623/1083),173800
1,(623/1083),173900
1,(623/1083),174000
1,(623/1083),174100
1,(623/1083),174220
1,(623/1083),174340
1,(623/1083),174460
1,(623/1083),174580
1,(623/1083),174680
1,(623/1083),174780
1,(623/1083),174900
1,(623/1083),175020
1,(623/1083),175120
1,(623/1083),175240
1,(623/1083),175360
1,(623/1083),175500
1,(623/1083),175620
1,(623/1083),175720
1,(623/1083),175840
1,(623/1083),176000
1,(623/1083),176120
1,(623/1083),176220
1,(623/1083),176360
1,(623/1083),176480
1,(623/1083),176580
1,(623/1083),176700
1,(623/1083),176820
1,(623/1083),176940
1,(623/1083),177060
1,(623/1083),177180
1,(623/1083),177360
1,(623/1083),177460
1,(623/1083),177580
1,(623/1083),177700
1,(623/1083),177820
1,(623/1083),177920
1,(623/1083),178060
1,(623/1083),178180
1,(623/1083),178380
1,(623/1083),178480
1,(623/1083),178600
1,(623/1083),178700
1,(623/1083),178820
1,(623/1083),178940
1,(623/1083),179060
1,(623/1083),179160
1,(623/1083),179280
1,(623/1083),179420
1,(623/1083),179520
1,(623/1083),179640
1,(623/1083),179760
1,(623/1083),179900
1,(623/1083),180040
1,(623/1083),180160
1,(623/1083),180280
1,(623/1083),180380
1,(623/1083),180500
1,(623/1083),180600
1,(623/1083),180720
1,(623/1083),180840
1,(623/1083),180980
1,(623/1083),181100
1,(623/1083),181300
1,(623/1083),181420
1,(623/1083),181540
1,(623/1083),181640
1,(623/1083),181760
1,(623/1083),181880
1,(623/1083),181980
1,(623/1083),182080
1,(623/1083),182200
1,(623/1083),182340
1,(623/1083),182460
1,(623/1083),182580
1,(623/1083),182700
1,(623/1083),182820
1,(623/1083),182940
1,(623/1083),183040
1,(623/1083),183160
1,(623/1083),183380
1,(623/1083),183480
1,(623/1083),183600
1,(623/1083),183700
1,(620/1083),183840
1,(397/1109),183960
1,(341/1109),184080
1,(341/1109),184200
1,(341/1109),184400
1,(341/1109),184500
1,(281/1111),184620
1,(154/1137),184720
1,(90/1157),184840
1,(51/1176),185000
1,(42/1177),185100
1,(34/1172),185220
1,(32/1171),185460
1,(32/1171),185580
1,(32/1171),185680
1,(32/1171),185800
1,(32/1171),185900
1,(32/1171),186020
1,(32/1171),186120
1,(32/1171),186260
1,(32/1171),186380
1,(32/1171),186500
1,(32/1171),186600
1,(35/1171),186700
1,(36/1171),186820
1,(36/1171),186980
1,(36/1171),187080
1,(36/1171),187180
1,(36/1171),187420
1,(36/1171),187560
1,(36/1171),187700
1,(36/1171),187920
1,(36/1171),188080
1,(36/1171),188200
1,(36/1171),188340
1,(36/1171),188460
1,(36/1171),188580
1,(36/1171),188680
1,(36/1171),188820
1,(36/1171),188920
1,(36/1171),189060
1,(36/1171),189180
1,(36/1171),189360
1,(36/1171),189460
1,(36/1171),189560
1,(36/1171),189680
1,(36/1171),189780
1,(36/1171),189920
1,(36/1171),190040
1,(36/1171),190160
1,(36/1171),190380
1,(36/1171),190480
1,(36/1171),190600
1,(36/1171),190740
1,(36/1171),190840
1,(36/1171),190940
1,(36/1171),191100
1,(36/1171),191220
1,(36/1171),191320
1,(36/1171),191460
1,(36/1171),191560
1,(36/1171),191700
1,(36/1171),191840
1,(36/1171),192020
1,(36/1171),192120
1,(36/1171),192260
1,(36/1171),192400
1,(36/1171),192520
1,(36/1171),192640
1,(36/1171),192760
1,(36/1171),192900
1,(36/1171),193000
1,(36/1171),193120
1,(36/1171),193260
1,(36/1171),193360
1,(36/1171),193500
1,(36/1171),193620
1,(36/1171),193740
1,(36/1171),193880
1,(36/1171),194020
1,(36/1171),194180
1,(36/1171),194300
1,(36/1171),194420
1,(36/1171),194540
1,(36/1171),194660
1,(36/1171),194780
1,(36/1171),194900
1,(36/1171),195020
1,(36/1171),195140
1,(36/1171),195400
1,(36/1171),195540
1,(36/1171),195640
1,(-284/273),195840
1,(-284/273),195960
1,(-274/307),196100
1,(-250/368),196260
1,(-250/368),196460
1,(-250/368),196580
1,(-250/368),196700
1,(-250/368),196820
1,(-250/368),196980
1,(-250/368),197100
1,(-250/368),197220
1,(-250/368),197340
1,(-250/368),197460
1,(-250/368),197580
1,(-250/368),197680
1,(-250/368),197800
1,(-250/368),197960
1,(-250/368),198060
1,(-250/368),198180
1,(-250/368),198320
1,(-250/368),198480
1,(-250/368),198580
1,(-250/368),198680
1,(-250/368),198820
1,(-273/328),198960
1,(-273/328),199240
1,(-273/328),199340
1,(-273/328),199580
1,(-273/328),199720
1,(-273/328),199860
1,(-273/328),199980
1,(-273/328),200120
1,(-273/328),200240
1,(-273/328),200360
1,(-273/328),200500
1,(-273/328),200640
1,(-273/328),200740
1,(-273/328),200880
1,(-273/328),201020
1,(-273/328),201140
1,(-273/328),201260
1,(-273/328),201380
1,(-273/328),201520
1,(-273/328),201640
1,(-273/328),201760
1,(-273/328),201880
1,(-273/328),202000
1,(-273/328),202120
1,(-273/328),202240
1,(-273/328),202460
1,(-273/328),202560
1,(-273/328),202680
1,(-273/328),202800
1,(-273/328),202900
1,(-273/328),203020
1,(-273/328),203160
1,(-273/328),203280
1,(-273/328),203380
1,(-273/328),203500
1,(-273/328),203620
1,(-273/328),203720
1,(-273/328),203840
1,(-273/328),203940
1,(-273/328),204060
1,(-273/328),204180
1,(-273/328),204380
1,(-273/328),204500
1,(-273/328),204600
1,(-273/328),204720
1,(-273/328),204820
1,(-273/328),204940
1,(-273/328),205040
1,(-273/328),205160
1,(-273/328),205280
1,(-273/328),205400
1,(-273/328),205520
1,(-273/328),205620
1,(-273/328),205740
1,(-273/328),205860
1,(-273/328),206000
1,(-273/328),206140
1,(-273/328),206260
1,(-273/328),206460
1,(-273/328),206620
1,(-273/328),206740
1,(-273/328),206880
1,(-273/328),206980
1,(-273/328),207120
1,(-273/328),207220
1,(-273/328),207360
1,(-273/328),207540
1,(-273/328),207640
1,(-273/328),207760
1,(-273/328),207900
1,(-273/328),208060
1,(-273/328),208160
1,(-273/328),208280
1,(-273/328),208420
1,(-273/328),208560
1,(-273/328),208680
1,(-273/328),208820
1,(-273/328),208960
1,(-273/328),209120
1,(-273/328),209240
1,(-273/328),209460
1,(-273/328),209600
1,(-273/328),209720
1,(-273/328),209840
1,(-273/328),209940
1,(-273/328),210060
1,(-273/328),210180
1,(-273/328),210320
1,(478/2034),210500
1,(478/2034),210600

